89835,TIDBINBILLA RD,85,-35.451472,148.969779
811,COTTER RD,70,-35.326778,149.035408
62817,CANBERRA AV,80,-35.343511,149.20394
2343,HAY ST,40,-35.262848,149.12656
39856,GIRRAHWEEN ST,60,-35.269803,149.139134
83467,PARLIAMENT DR,25,-35.310736,149.124282
63191,KALGOORLIE CR,50,-35.356781,149.054794
30358,DAINTREE CR,20,-35.233836,149.107902
56096,MILDURA ST,20,-35.325397,149.158963
77727,SULWOOD DR,80,-35.375879,149.068848
64747,NARRABUNDAH LA,60,-35.349791,149.138129
89798,CORIN RD,45,-35.483627,148.933781
66314,MT VERNON DR,40,-35.388638,149.032008
53147,DENISON ST,60,-35.322152,149.09389
22109,MACFARLANE BURNET AV,60,-35.214607,149.003316
38491,MCCAUGHEY ST,60,-35.272533,149.122621
33317,PURDIE ST,40,-35.248809,149.091451
80244,HAYDON DR,80,-35.237723,149.090699
19564,GUNGAHLIN DR,80,-35.192847,149.127363
78506,COULTER DR,80,-35.268217,149.054041
83392,PARLIAMENT DR,25,-35.308746,149.121451
53953,MELBOURNE AV,60,-35.316135,149.117018
86611,MOUNT STROMLO RD,40,-35.325249,149.001672
15637,BENAROON CCT,20,-35.171098,149.137825
38755,BLUEBELL ST,20,-35.263933,149.121836
68797,COYNE ST,60,-35.410048,149.129495
17126,ANTHONY ROLFE AV,60,-35.182151,149.12921
54724,CANBERRA AV,60,-35.3241,149.150933
14650,HOSKINS ST HALL,50,-35.16761,149.067849
32123,CORINDA ST,60,-35.241859,149.079887
3714,OPPERMAN AV,60,-35.312741,149.031549
83139,BENJAMIN WY,40,-35.23645,149.067375
71045,PINE ISLAND RD CARPKACC,25,-35.430742,149.064427
21984,FEDERAL HWY,100,-35.205924,149.198802
15905,POOLEY ST,50,-35.168941,149.143778
28503,DRAKE BROCKMAN DR,80,-35.232371,149.017586
19322,THE VALLEY AV,60,-35.188138,149.122866
34365,ELLENBOROUGH ST,60,-35.241598,149.126269
51680,WENTWORTH AV,60,-35.31361,149.143519
68800,COYNE ST,60,-35.411021,149.129618
76908,ISABELLA DR,80,-35.417107,149.113879
77915,ERINDALE DR,80,-35.401227,149.106199
66421,BODDINGTON CR,60,-35.389723,149.051896
79681,SOUTHERN CROSS DR,80,-35.229796,149.045792
30381,ELLENBOROUGH ST,60,-35.231622,149.115095
76783,ASHLEY DR,60,-35.404364,149.101698
71147,MARY LEE ST,20,-35.427668,149.07166
28057,BARTNGUNGERM RAMP,60,-35.224847,149.121863
53621,DENISON ST,40,-35.322164,149.094057
62610,HINDEMONANRM RAMP,90,-35.338766,149.162017
81894,BARRENJOEY DR,40,-35.292565,149.081648
45698,BLAMEY CR,60,-35.285548,149.148658
43177,CHAPMAN ST,50,-35.27437,149.142243
31014,MARY KITSON ST,20,-35.232873,149.159375
58081,BUNDEELA ST,50,-35.334384,149.14973
50279,JOHN MCEWEN CR,40,-35.311405,149.130525
21480,GUNGAHLIN DR,80,-35.207996,149.132284
14240,LEN WATERS ST,60,-35.164355,149.110584
27811,MARIBYRNONG AV,60,-35.220359,149.100495
61609,WISDOM ST,20,-35.338768,149.092623
19945,HENRY KENDALL ST,25,-35.19578,149.149129
89283,URIARRA RD,85,-35.297665,149.004
70297,ATHLLON DR,20,-35.421108,149.065952
72546,MCGILVRAY CL,20,-35.455876,149.085074
39938,LIMESTONE AV,60,-35.265356,149.137229
62521,HINDMARSH DR,80,-35.344525,149.139947
73483,TOM ROBERTS AV,60,-35.466162,149.105772
61321,WISDOM PL,40,-35.339142,149.092456
43269,COOYONG ST,60,-35.276622,149.134172
20468,EVELYN OWEN CR,20,-35.200366,149.021075
76577,JOHNSON DR,80,-35.437131,149.091993
61698,WALLANGARA ST,25,-35.346293,149.111009
55241,MURRAY CR,60,-35.322478,149.134303
17052,PHYLLIS ASHTON CCT,20,-35.17688,149.132719
72080,THARWA DR,80,-35.444858,149.115064
71488,DRAKEFORD DR,80,-35.433255,149.087388
11282,HOPETOUN CCT,60,-35.317296,149.1104
66781,MUGGA LA,80,-35.390969,149.137402
44288,GLENLOCH INTERCHANGE,90,-35.284201,149.086191
17092,PAUL COE CR,25,-35.180201,149.118848
79949,FULLAGAR CR,50,-35.228784,149.022772
2878,BON SCOTT CR,25,-35.154081,149.118984
82825,PIALLIGO AV,100,-35.321662,149.216593
72258,LAWRENCE WACKETT CR,60,-35.441796,149.122241
18843,CURRAN DR,60,-35.188846,149.080753
89202,URIARRA RD,80,-35.248251,148.945237
76184,FLEMINGTON RD,70,-35.212864,149.146857
15364,TIMBORAM ST,20,-35.170593,149.12912
81810,FAIRBAIRN AV,60,-35.282896,149.150539
33372,VOWELS CR,40,-35.250491,149.096408
7493,MIRRABEI DR,60,-35.153313,149.114966
80800,LIMESTONE AV,60,-35.269159,149.13942
57986,JERRABOMBERRA AV,70,-35.337467,149.149295
72508,WOODCOCK DR,60,-35.454118,149.086262
28302,HOSKINS ST,50,-35.220642,149.136574
74807,CLARRIE HERMES DR,80,-35.175962,149.098369
56801,DOLLY MCGRATH ST,20,-35.327801,149.034902
53753,BEDFORD ST,40,-35.316516,149.110554
84720,BOBOYAN RD,65,-35.651002,149.003358
58638,HINDMARSH DR,80,-35.338308,149.175474
14255,KATHERINE AV,40,-35.164064,149.131046
34511,NORTHBOURNE AV,60,-35.249061,149.134124
75146,NUDURR DR,35,-35.196427,149.108816
84782,BOBOYAN RD,45,-35.716063,148.999462
62825,WOODS LA,60,-35.344833,149.200027
77117,COLLEGE RD,60,-35.242433,149.085971
44370,LADY DENMAN DR,70,-35.284011,149.106534
71553,JOHNSON DR,80,-35.433301,149.108156
85827,JOHN GORTON DR,70,-35.32318,149.041861
32958,LATHLAIN ST,15,-35.240814,149.064197
56853,MULLEY ST,50,-35.335306,149.050779
37417,DOORING ST,50,-35.26185,149.134276
52454,PIALLIGO AV,70,-35.312133,149.187022
16235,TEMPERLEY ST,60,-35.183801,149.091178
62919,OAKS ESTATE RD,40,-35.33986,149.221382
83263,STATE CIR,70,-35.305961,149.119993
44242,LADY DENMAN DR,70,-35.29363,149.075568
49818,PERTH AV,60,-35.306793,149.118853
72217,THARWA DR,80,-35.436829,149.123996
26595,HORSWFEDENRM RAMP,35,-35.213686,149.185751
78101,YAMBA DR,80,-35.355651,149.100821
15149,HORSE PARK DR,80,-35.174602,149.099039
80225,GINNINDERRA DR,80,-35.234448,149.089789
45708,BLAMEY CR,40,-35.285491,149.145927
8777,LONDON CCT,40,-35.283177,149.131486
73274,BOX HILL AV,60,-35.464108,149.092099
22076,HOLLOWS CCT,25,-35.213137,149.000653
63608,MELROSE DR,60,-35.356792,149.087237
18573,KERRIGAN ST,25,-35.19374,149.03482
44780,COMMNLONDERM RAMP,60,-35.284058,149.128069
46755,LANGTON CR,60,-35.297312,149.127745
79179,COTTER RD,80,-35.325569,149.054265
27794,BALDWIN DR,60,-35.221522,149.100221
76584,DRAKEFORD DR,80,-35.429957,149.086174
81454,THARWA DR,60,-35.455335,149.091164
89754,COTTER RD,65,-35.333947,148.983493
28361,FEDERAL HWY,100,-35.224004,149.166586
21257,GUNDAROO DR,80,-35.20123,149.095943
77896,DRAKEFORD DR,80,-35.42433,149.078884
45218,PARKES WY,80,-35.289571,149.137982
69603,SOWARD WY,60,-35.417672,149.06979
80261,HAYDON DR,80,-35.24514,149.091329
48716,URIARRA RD,75,-35.314185,149.028737
73591,THARWA DR,35,-35.472844,149.090884
50448,KINGS AV,60,-35.306034,149.129825
78054,ATHLLON DR,80,-35.395753,149.073431
76743,ISABELLA DR,80,-35.412572,149.127004
14963,BUNDULUK CR,25,-35.167432,149.105891
88219,REED ST,40,-35.417818,149.06673
40412,LINNAEUS WY,40,-35.277722,149.115209
88216,ANKETELL ST,40,-35.416513,149.068181
47964,KINGS AV,60,-35.302489,149.139243
19311,GUNGAHLIN DR,80,-35.187815,149.121263
28472,STOCKDILL DR,60,-35.229847,149.005646
18766,KURINGA DR,60,-35.188219,149.051604
88254,PITMAN ST,40,-35.416258,149.063185
71272,DASHWOOD RT,40,-35.432273,149.083334
1523,MAWSON PL,40,-35.364511,149.093903
37449,WAKEFIELD AV,60,-35.260734,149.134938
34502,MOUAT ST,60,-35.246572,149.127738
71355,ELLERSTON AV,60,-35.429936,149.088331
19043,TEMPERLEY ST,60,-35.189882,149.095279
66347,MT VERNON DR,25,-35.38889,149.03498
48604,PIALLIGO AV,70,-35.30215,149.176157
89552,BRINDABELLA RD,65,-35.31371,148.879956
89700,BRINDABELLA RD,30,-35.31717,148.948086
63048,DARWINIA TCE,60,-35.353767,149.041085
57560,KENT ST,35,-35.330741,149.094394
63586,MELROSE DR,60,-35.357267,149.090703
82892,JIM BRADLEY CR,50,-35.293748,148.927968
76607,BADDELEY CR,50,-35.200013,149.06574
66940,O'HALLORAN CCT,60,-35.393542,149.057974
17253,BEMBRICK ST,20,-35.178821,149.138287
15276,KATHERINE AV,40,-35.165705,149.129738
72388,POINT HUT RD,25,-35.453899,149.075688
82345,MAJURA RD,60,-35.290429,149.191462
89811,CORIN RD,45,-35.480034,148.941809
21454,TINDERRY CCT,50,-35.198314,149.122232
19647,GUNDAROO DR,80,-35.187537,149.11689
43076,ELDER ST,40,-35.273811,149.136393
21087,CLANCY ST,60,-35.207868,149.071128
71280,HURTLE AV,40,-35.43258,149.082432
7615,LATHLAIN ST,10,-35.240097,149.06392
52536,COTTER RD,60,-35.326886,149.02051
72209,MONARO HWY,35,-35.436936,149.125692
65805,SULWOOD DR,65,-35.372743,149.052657
30270,ELLENBOROUGH ST,60,-35.231505,149.115171
48396,MORSHEAD DR,80,-35.302584,149.160713
61950,ELDRIDGE CR,20,-35.344513,149.105573
87062,MADGWICK ST,50,-35.319013,149.043328
72187,JOHNSON DR,35,-35.435406,149.1233
67213,ILLINGWORTH ST,50,-35.39519,149.079768
21130,OWEN DIXON DR,60,-35.203457,149.078471
9513,HOLBOROW AV,60,-35.298718,149.029243
34260,GOODWIN ST,50,-35.250993,149.131249
88842,MELROSE DR,60,-35.344676,149.082902
77704,SULWOOD DR,80,-35.372667,149.052215
59959,LAUNCESTON ST,50,-35.342424,149.075014
75187,BOON PL,40,-35.1841,149.1346
1040,BELLETTE ST,50,-35.333375,149.062084
46252,NORTHCOTT DR,40,-35.284386,149.169241
48521,GENERAL BRIDGES DR,40,-35.29593,149.162063
49855,CAPITAL CIR,55,-35.309981,149.121551
79131,LANYON DR,60,-35.384207,149.170205
35959,CATCHPOLE ST,60,-35.251401,149.068359
73096,KNOKE AV,45,-35.459372,149.086311
45754,PARKES WY,35,-35.29174,149.141451
80195,GUNGAHLIN DR,80,-35.176771,149.103644
58455,GEELONG ST,60,-35.332986,149.166831
89498,SUTTON RD,100,-35.289439,149.258091
50309,SYDNEY AV,50,-35.31074,149.129194
15083,YUMBA AV,25,-35.167907,149.108668
32256,COLLEGE ST,60,-35.24309,149.070188
33328,MARY POTTER CCT,80,-35.250992,149.088927
40746,MOORE ST,10,-35.277689,149.128134
81768,AKUNA ST,20,-35.280849,149.135017
1261,ANTILL ST SRV RD,40,-35.248851,149.137893
76651,GINNINDERRA DR,80,-35.200629,149.01989
55568,NEW SOUTH WALES CR,50,-35.316206,149.135694
65380,WILKINS ST,60,-35.36859,149.098867
1286,GARTSIDE ST,40,-35.40532,149.10103
18261,SIMONETTI ST,20,-35.194327,149.027782
36447,BELCONNEN WY,80,-35.253555,149.084523
18178,KERRIGAN ST,80,-35.195004,149.017747
89519,BRINDABELLA RD,35,-35.319219,148.853494
89929,POINT HUT RD,55,-35.450424,149.046417
57159,THEODORE ST,40,-35.332868,149.07968
64269,HINDMARSH DR,80,-35.349324,149.094655
1269,DICKSON SHOPS RD,40,-35.249766,149.140686
51932,DAIRY RD,50,-35.314288,149.16334
14989,MIRRABEI DR,80,-35.16728,149.114879
59171,HINDMARSH DR,80,-35.342312,149.038529
65219,MAWSON DR,60,-35.363302,149.096199
28509,MACNAUGHTON ST,60,-35.22982,149.01752
64280,AINSWORTH ST,60,-35.351731,149.093833
29007,BEISSEL ST,20,-35.234099,149.062876
27701,GINNINDERRA DR,80,-35.22194,149.063407
15979,HURRELL ST,50,-35.169445,149.144549
19525,TIPTREE CR,20,-35.195703,149.11877
51274,BRISBANE AV,60,-35.310034,149.140496
58253,JERRABOMBERRA AV,40,-35.337166,149.14903
35450,ANTILL ST,60,-35.247229,149.153106
28065,BARTSGUNGERM RAMP,60,-35.224514,149.12217
88240,COWLISHAW ST,50,-35.413339,149.066264
1386,TENCH ST,40,-35.314816,149.140206
29883,AIKMAN DR,60,-35.235822,149.077707
22365,FLOREY DR,60,-35.213227,149.02358
67747,MONARO HWY,80,-35.401457,149.147975
47335,KING EDWARD TCE,20,-35.3004,149.133324
36239,BINDUBI ST,60,-35.252542,149.074755
14183,BARTON HWY,100,-35.162167,149.061559
89449,PIALLIGO AV,100,-35.325132,149.222533
71490,DRAKEFORD DR,80,-35.429762,149.086049
71535,ELLERSTON AV,60,-35.428917,149.101896
42153,NORTHBOURNE AV,60,-35.278716,149.129336
83129,WALES ST,40,-35.240287,149.063509
28784,STUTCHBURY ST,50,-35.239495,149.043831
32141,EASTERN VALLEY WY,60,-35.242728,149.073538
49930,KINGS AV,60,-35.306938,149.12744
9175,MAJURA RD,90,-35.244864,149.191987
23303,SPIGL ST,15,-35.213957,149.104902
65589,KAMBAH POOL RD,80,-35.378225,149.046597
78108,YAMBA DR,80,-35.349777,149.10031
46377,ALEXANDRINA DR,35,-35.300101,149.10275
48467,PARNELL RD,40,-35.299649,149.165237
70752,HEAGNEY CR,60,-35.42415,149.122778
88909,HORSE PARK DR,80,-35.162001,149.128122
48573,ROBERT CAMPBELL RD,40,-35.294931,149.169855
65017,BEASLEY ST,60,-35.366229,149.085629
78694,YAMBA DR,80,-35.338092,149.089913
58128,STURT AV,70,-35.328681,149.148257
84173,LA PEROUSE ST,20,-35.325594,149.131009
66301,KAMBAH POOL RD,35,-35.388818,149.031051
18008,ANTHONY ROLFE AV,60,-35.18421,149.138865
49296,ADELWHOPESRM RAMP,60,-35.312191,149.108778
75835,FLEMINGTON RD,50,-35.205751,149.148305
63158,NAMATJIRA DR,60,-35.355683,149.050206
74809,GUNGAHLIN DR,80,-35.178803,149.107727
31408,BELCONNEN WY,60,-35.241082,149.041734
23008,WILLIAM WEBB DR,60,-35.209511,149.082396
89887,NORTH ST,50,-35.508448,149.066416
80472,NORTHBOURNE AV,60,-35.245995,149.13437
38594,DAVID ST,60,-35.266299,149.119337
56203,MONANNEWCWRM RAMP,60,-35.323274,149.166049
77400,COLLEGE ST,60,-35.243004,149.07424
70662,ISABELLA DR,80,-35.417643,149.113025
85354,CARMAN LP,25,-35.205696,149.009483
72215,THARWA DR,35,-35.436631,149.123896
49209,ROBE ST,40,-35.31319,149.110945
40827,NORTHBOURNE AV,60,-35.273497,149.130328
67342,WHEELER CR,60,-35.401545,149.091463
50783,CAPINSTATSRM RAMP,70,-35.307835,149.119448
1407,HARDWICK CR,40,-35.224456,149.020592
68767,BUGDEN AV,60,-35.404277,149.122893
67552,STERNBERG CR,60,-35.402437,149.104144
11919,LADY DENMAN DR,70,-35.290805,149.078376
36982,WAKEFIELD AV,60,-35.260581,149.132812
86362,NAAS RD,100,-35.536016,149.063389
35603,MADIGAN ST,60,-35.244616,149.160067
30996,FLOS GREIG ST,20,-35.234206,149.160113
78950,NORTHBOURNE AV,60,-35.280789,149.129035
45709,CONSTITUTION AV,60,-35.292436,149.146552
76226,FLEMINGTON RD,70,-35.223609,149.144088
68322,HARRICKS CR,50,-35.407122,149.093989
41604,BUNDA ST,40,-35.277472,149.130949
75444,FLEMINGTON RD,50,-35.187147,149.145526
1107,TOM BASS TCE,20,-35.332648,149.06222
67590,ERINDALE DR,80,-35.395911,149.105006
60585,HINDMARSH DR,80,-35.348638,149.083016
62196,TAMAR ST,15,-35.345936,149.126221
19309,GUNGAHLIN DR,80,-35.186797,149.120449
1417,HARDWICK CR,40,-35.222097,149.018533
31410,CHEWINGS ST,60,-35.240595,149.041206
48731,COTTER RD,80,-35.314381,149.080005
21380,KOSCIUSZKO AV,60,-35.19782,149.119498
55059,CANBERRA AV,60,-35.321611,149.144539
68569,STATTON ST,60,-35.409024,149.105132
34791,PHILLIP AV,60,-35.241311,149.150009
52277,NOMAD DR,40,-35.305709,149.187372
22298,OSBURN DR,60,-35.209758,149.012895
49427,HOPETOUN CCT,60,-35.310012,149.106587
86092,MCCULLOCH ST,25,-35.323523,149.082308
67752,JOHN CORY CCT,50,-35.396631,149.151599
53156,KING ST,60,-35.322747,149.093638
77209,GLENLOCH INTERCHANGE,90,-35.283321,149.086205
83376,PARLIAMENT DR,40,-35.309672,149.122797
70068,SOWARD WY,60,-35.419545,149.066191
28941,SOUTHERN CROSS DR,80,-35.235408,149.056352
58762,NEWCASTLE ST,25,-35.3276,149.176552
65761,PRIMMER CT CARPKACC,40,-35.379167,149.058017
48116,RUSSELL DR,60,-35.302072,149.151741
73068,SHERWOOD CCT,30,-35.462434,149.089068
15534,CORRINGLE CL,20,-35.172659,149.12707
72499,WOODCOCK DR,80,-35.453027,149.085655
69270,ATHLLON DR,60,-35.420729,149.06595
26550,FEDENHORSWRM RAMP,55,-35.215401,149.18391
40273,BLACK MOUNTAIN DR,35,-35.275708,149.096765
37152,HALL ST LYNEHAM,20,-35.251684,149.125218
298,JOHN GORTON DR,70,-35.313989,149.032867
62372,GOYDER ST,50,-35.337999,149.148933
39203,NORTHBOURNE AV,60,-35.270902,149.13074
40923,COOYONG ST,60,-35.275743,149.130479
70587,BUGDEN AV,60,-35.415648,149.104942
28341,FLEMINGTON RD,60,-35.22844,149.144392
35037,WOOLLEY ST,40,-35.24986,149.137652
36560,BELCWGUNGS RAMP,60,-35.258073,149.089192
66189,DOOKIE ST,60,-35.377297,149.108748
67729,MUGGA LA,65,-35.393292,149.139871
30605,BRIGGS ST,20,-35.23737,149.144487
17386,SALZER ST,20,-35.184653,149.146025
22490,KINGSFORD SMITH DR,80,-35.218397,149.042988
48512,CONSTITUTION AV,60,-35.296556,149.15278
51860,BRISBANE AV,60,-35.309883,149.138889
34512,NORTHBOURNE AV,60,-35.249079,149.134267
15355,NARRAN ST,20,-35.166512,149.126897
75427,OBERON CL,25,-35.193212,149.155464
16016,GUNDAROO RD,50,-35.16929,149.142385
75372,GUNDAROO DR,80,-35.186634,149.118858
29869,EMU BANK,15,-35.239208,149.075313
28360,FEDERAL HWY,100,-35.224121,149.166641
15595,WELLESLEY ST,20,-35.166801,149.13514
83551,CANBERRA AV,60,-35.313676,149.129005
40207,MOUNT AINSLIE DR,40,-35.268292,149.160308
89704,BRINDABELLA RD,30,-35.314193,148.948174
71641,CLIFT CR,40,-35.426716,149.115019
48755,COTTER RD,80,-35.312717,149.088566
52855,TUGGERANONG PWY,100,-35.321462,149.063883
31980,BELCONNEN WY,80,-35.246806,149.064785
20291,ROWLAND ST,25,-35.207969,149.004592
30740,RANDWICK RD,5,-35.231458,149.135789
52983,THEODORE ST,60,-35.325647,149.083457
78695,YAMBA DR,80,-35.343435,149.098043
50304,STATE CIR,70,-35.310398,149.12871
45951,FAIRBAIRN AV,60,-35.286933,149.164992
36246,BINDUBI ST,15,-35.252145,149.074721
29100,JOSEPHSON ST,15,-35.238462,149.059452
71318,NOOROOMA ST,60,-35.428883,149.08615
22734,COPLAND DR,60,-35.210522,149.061181
29277,BELCONNEN BUS WY,60,-35.23537,149.062416
80226,GINNINDERRA DR,80,-35.234557,149.089764
81057,GENGE ST,40,-35.276375,149.132356
58273,THROSBY CR,20,-35.328618,149.142955
85829,JOHN GORTON DR,70,-35.323948,149.042512
36975,NORTHBOURNE AV,60,-35.261294,149.132154
34179,GUNGNGINNWRM RAMP,80,-35.245519,149.11023
33547,HAYDON DR,80,-35.246511,149.091506
35357,NORTHBOURNE AV,80,-35.24294,149.134797
66645,ATHLLON DR,80,-35.389653,149.084935
89228,URIARRA RD,55,-35.244376,148.957372
76417,BARTON HWY,80,-35.232489,149.125975
80666,BARRY DR,60,-35.273038,149.120752
35192,CAPE ST,40,-35.251115,149.135517
55755,WENTWORTH AV,60,-35.320987,149.14831
31094,WILLIAM HOVELL DR,80,-35.244176,149.027717
20640,BINGLE ST,10,-35.205715,149.045431
71243,HURTLE AV,60,-35.434398,149.087202
78580,BRADLEY ST,40,-35.344886,149.087556
68473,ASHLEY DR,80,-35.413118,149.102362
75088,GUNDAROO DR,60,-35.180326,149.13569
56807,DOLLY MCGRATH ST,20,-35.327725,149.034801
89749,COTTER RD,65,-35.331506,148.976533
1987,WILLIAM HOVELL DR,90,-35.250822,149.026472
53852,MACGREGOR ST,50,-35.318333,149.099523
50502,JOHN MCEWEN CR,40,-35.309277,149.131457
48416,BRUCHE RD,40,-35.301734,149.162602
18170,COOLGARDIE ST,20,-35.197194,149.018461
31000,MARY KITSON ST,20,-35.23362,149.160464
56808,SETTLEMENT DR,50,-35.327259,149.036388
65718,SULWOOD DR,80,-35.373443,149.06101
9493,HOLBOROW AV,60,-35.298894,149.026395
29855,EMU BANK,40,-35.239666,149.075116
34773,WINDEYER ST,60,-35.241328,149.15103
18292,HEDGER ST,20,-35.192804,149.026728
34657,COTTON ST,50,-35.243071,149.140157
78882,KINGSFORD SMITH DR,80,-35.218309,149.04289
81453,THARWA DR,60,-35.455335,149.091289
37442,WAKEFIELD AV,60,-35.260778,149.133845
17674,GUNDAROO DR SRV RD,60,-35.180327,149.136649
81964,PARKES WY,80,-35.285913,149.126636
62730,CANBERRA AV,80,-35.340561,149.182507
41154,ELLERY CR,25,-35.279615,149.121233
76883,ISABELLA DR,80,-35.421142,149.102302
35842,SHUMACK ST,60,-35.253346,149.050276
63361,BADIMARA ST,60,-35.352612,149.068521
59083,HINDMARSH DR,80,-35.343954,149.029917
62811,CANBERRA AV,80,-35.344264,149.20062
80333,FAIRFAX ST,60,-35.259,149.114056
43152,ELDER ST,50,-35.273832,149.136634
60584,HINDMARSH DR,60,-35.348638,149.083016
33838,BRAYBROOKE ST,60,-35.242079,149.101574
19599,THE VALLEY AV,60,-35.188149,149.122482
1405,HARDWICK CR,40,-35.22058,149.01774
56841,DIXON DR,60,-35.329395,149.047103
74973,LESLIE DWYER ST,20,-35.17449,149.143465
38671,MCCAUGHEY ST,60,-35.267286,149.1238
88111,ATHLLON DR,60,-35.363305,149.092258
30484,GUNGAHLIN DR,90,-35.229701,149.118778
52132,GLENORA DR,60,-35.314255,149.197787
43833,LIMESTONE AV,60,-35.281476,149.146566
16626,LEXCEN AV,60,-35.183662,149.107754
1358,MARIBYRNONG AV,60,-35.219033,149.10379
36786,HOVEA ST,50,-35.258499,149.123788
21183,OWEN DIXON DR,60,-35.1988,149.072713
31992,EASTERN VALLEY WY,60,-35.248792,149.076389
57546,KENT ST,60,-35.332759,149.095012
29419,LUXTON ST,60,-35.235504,149.064426
79493,GINNINDERRA DR,80,-35.224466,149.073297
89949,MONARO HWY,100,-35.500965,149.149837
1130,SHIGA ST,20,-35.331016,149.062391
75658,LITTLEJOHN LA,20,-35.200829,149.141677
56838,DIXON DR,60,-35.329584,149.046498
57368,DAWSON ST,40,-35.328054,149.082503
14191,VICTORIA ST,60,-35.164501,149.066069
21648,HOSKINS ST,80,-35.207555,149.1384
81549,SPARROW HILL RD,60,-35.330833,149.333506
20796,BETTINGTON CCT,50,-35.198537,149.03845
27216,SOUTHERN CROSS DR,60,-35.227439,149.03404
54746,STURT AV,60,-35.324309,149.149085
87066,MADGWICK ST,40,-35.31865,149.039643
1560,BRIERLY ST,40,-35.342092,149.052208
46712,COMMNSTATERM RAMP,80,-35.303344,149.125423
60980,LAUNCESTON ST,60,-35.34157,149.087145
45523,PARKES WY,35,-35.289528,149.138741
75510,FLEMINGTON RD,50,-35.192774,149.151358
75260,GOZZARD ST,10,-35.186281,149.130857
63721,MELROSE DR,60,-35.355332,149.086268
58238,BANNISTER GDN,50,-35.32844,149.138161
5518,LANGDON AV,20,-35.392461,149.096158
80245,HAYDON DR,80,-35.237757,149.090831
14666,VICTORIA ST,50,-35.173149,149.071391
41112,MARCUS CLARKE ST,10,-35.281219,149.123229
28460,FEDERAL HWY,80,-35.221377,149.175587
36784,BORONIA DR,50,-35.258743,149.123404
32103,EASTERN VALLEY WY,70,-35.247133,149.076146
38407,CLUNIES ROSS ST,60,-35.272875,149.11682
27778,DIAMANTINA CR,50,-35.227541,149.10148
29857,EMU BANK,15,-35.239464,149.075107
34323,GLOVER ST,50,-35.249178,149.125203
76568,WOODCOCK DR,60,-35.450253,149.082402
66766,ERINDALE DR,80,-35.383597,149.116799
71426,COLLYBURL CR,50,-35.426183,149.093833
67145,O'HALLORAN CCT,40,-35.392445,149.068898
38777,BLUEBELL ST,20,-35.263717,149.122531
74808,CLARRIE HERMES DR,80,-35.176023,149.098386
79953,COULTER DR,80,-35.244672,149.056392
26632,BRITTEN JONES DR,20,-35.227531,149.00345
72514,MCGILVRAY CL,20,-35.454236,149.084643
83408,PARLIAMENT DR,40,-35.307515,149.122717
31200,KULGERA ST,50,-35.250204,149.036046
89207,URIARRA RD,45,-35.248218,148.949273
34453,GLOVER ST,50,-35.248476,149.12451
30314,ALBERGA ST,50,-35.236283,149.101809
89466,MCEWAN AV,50,-35.343007,149.229385
3830,DIXON DR,50,-35.329283,149.048454
88511,WILLIAM SLIM DR,60,-35.217338,149.08244
79419,FLINDERS WY,20,-35.329626,149.123524
35292,NORTHBOURNE AV,80,-35.24293,149.13517
87069,MADGWICK ST,40,-35.319098,149.043328
84726,BOBOYAN RD,75,-35.659746,149.005091
33685,MASTERMAN ST,25,-35.249177,149.10646
1292,WYNNE ST,40,-35.401482,149.096447
78841,HINDMARSH DR,80,-35.341299,149.160117
47461,CAPITAL CIR,80,-35.305201,149.12587
1510,FLINDERS WY,60,-35.322931,149.133199
23243,OWEN DIXON DR,80,-35.213072,149.085713
66431,BODDINGTON CR,60,-35.390002,149.052843
64605,AKAME CCT,20,-35.352959,149.114614
51152,TELOPEA PARK,60,-35.310899,149.140156
77696,TUGGERANONG PWY,100,-35.372365,149.057243
66363,MT VERNON DR,25,-35.3898,149.034716
71244,HURTLE AV,60,-35.4342,149.087312
49902,FEDERATION ML W,60,-35.305704,149.125896
62193,HINDMARSH DR,80,-35.34662,149.128037
71969,DUGGAN ST,60,-35.439086,149.098351
30424,ELLENBOROUGH ST,60,-35.232568,149.124927
86161,KATHERINE AV,40,-35.16532,149.130416
23411,FLEMINGTON RD,70,-35.210477,149.147046
56585,PIALLIGO AV,80,-35.32039,149.202748
88320,GUNGAHLIN DR,90,-35.223293,149.1277
30459,ELLENBOROUGH ST,60,-35.235479,149.125217
76765,CASTLETON CR,60,-35.411611,149.114457
15028,UNAIPON AV,25,-35.16904,149.112127
66952,SPRINGBETT ST,35,-35.392802,149.060648
35910,LYTTLETON CR,60,-35.256792,149.064529
80334,FAIRFAX ST,60,-35.259099,149.114089
30971,ANTILL ST,60,-35.236001,149.166378
1527,RYLAH CR,40,-35.390634,149.084533
3810,URIARRA RD,90,-35.305839,149.01435
73199,BOX HILL AV,40,-35.457958,149.0976
66279,MUGGA LA,70,-35.37322,149.132169
89478,SUTTON RD,80,-35.32531,149.239434
82872,PARKWOOD RD,60,-35.215888,148.991671
1807,HOLBOROW AV,60,-35.298959,149.032995
69030,ATHLLON DR,60,-35.41599,149.062347
71575,WERE ST,60,-35.433694,149.112176
65408,MAWSON DR,60,-35.362576,149.10247
76864,EMU BANK,20,-35.238138,149.071139
40268,GLENLOCH INTERCHANGE,80,-35.278864,149.08092
35076,BADHAM ST,40,-35.24902,149.13793
1521,MAWSON PL,40,-35.364519,149.093765
29949,BELCONNEN BUS WY,15,-35.240319,149.064958
37439,DOORING ST,50,-35.26094,149.134318
